course_code,course_title,course_descr,instructor,scheduled_time_start,scheduled_time_end,call_number,campus,class_id,course_subtitle,department,department_code,instructor_culpa_link,instructor_culpa_nugget,instructor_culpa_reviews_count,instructor_wikipedia_link,link,location,method_of_instruction,open_to,points,prerequisites,scheduled_days,section_key,type
AHIS GR9001,RESEARCH FOR ADVANCED STUDENTS,,Vidya Dehejia,,,11373,Morningside,G9001-20213-011,RESEARCH FOR ADVANCED STU,Art History and Archaeology,AHIS,http://culpa.info/professors/3960,silver,16.0,https://en.wikipedia.org/wiki/Vidya_Dehejia,http://www.columbia.edu//cu/bulletin/uwb/subj/AHIS/G9001-20213-011/,,,GSAS,3,,,20213AHIS9001G011,INDEPENDENT
AHIS GR9001,RESEARCH FOR ADVANCED STUDENTS,,Dawn H Delbanco,,,11374,Morningside,G9001-20213-012,RESEARCH FOR ADVANCED STU,Art History and Archaeology,AHIS,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/AHIS/G9001-20213-012/,,,GSAS,3,,,20213AHIS9001G012,INDEPENDENT
AHIS GR9001,RESEARCH FOR ADVANCED STUDENTS,,Rosalyn Deutsche,,,11375,Morningside,G9001-20213-013,RESEARCH FOR ADVANCED STU,Art History and Archaeology,AHIS,http://culpa.info/professors/1512,silver,11.0,,http://www.columbia.edu//cu/bulletin/uwb/subj/AHIS/G9001-20213-013/,,,GSAS,3,,,20213AHIS9001G013,INDEPENDENT
AHIS GR9001,RESEARCH FOR ADVANCED STUDENTS,,Noam M Elcott,,,11376,Morningside,G9001-20213-014,RESEARCH FOR ADVANCED STU,Art History and Archaeology,AHIS,http://culpa.info/professors/3561,,6.0,,http://www.columbia.edu//cu/bulletin/uwb/subj/AHIS/G9001-20213-014/,,,GSAS,3,,,20213AHIS9001G014,INDEPENDENT
AHIS GR9001,RESEARCH FOR ADVANCED STUDENTS,,David A Freedberg,,,11377,Morningside,G9001-20213-015,RESEARCH FOR ADVANCED STU,Art History and Archaeology,AHIS,,,,https://en.wikipedia.org/wiki/David_Freedberg,http://www.columbia.edu//cu/bulletin/uwb/subj/AHIS/G9001-20213-015/,,,GSAS,3,,,20213AHIS9001G015,INDEPENDENT
AHIS GR9001,RESEARCH FOR ADVANCED STUDENTS,,Meredith Gamer,,,11378,Morningside,G9001-20213-016,RESEARCH FOR ADVANCED STU,Art History and Archaeology,AHIS,http://culpa.info/professors/13673,,1.0,,http://www.columbia.edu//cu/bulletin/uwb/subj/AHIS/G9001-20213-016/,,,GSAS,3,,,20213AHIS9001G016,INDEPENDENT
AHIS GR9001,RESEARCH FOR ADVANCED STUDENTS,,Robert Harrist,,,11379,Morningside,G9001-20213-017,RESEARCH FOR ADVANCED STU,Art History and Archaeology,AHIS,http://culpa.info/professors/481,,19.0,https://en.wikipedia.org/wiki/Robert_E._Harrist,http://www.columbia.edu//cu/bulletin/uwb/subj/AHIS/G9001-20213-017/,,,GSAS,3,,,20213AHIS9001G017,INDEPENDENT
AHIS GR9001,RESEARCH FOR ADVANCED STUDENTS,,Anne Higonnet,,,11380,Morningside,G9001-20213-018,RESEARCH FOR ADVANCED STU,Art History and Archaeology,AHIS,http://culpa.info/professors/1530,,30.0,,http://www.columbia.edu//cu/bulletin/uwb/subj/AHIS/G9001-20213-018/,,,GSAS,3,,,20213AHIS9001G018,INDEPENDENT
AHIS GR9001,RESEARCH FOR ADVANCED STUDENTS,,Elizabeth Hutchinson,,,11381,Morningside,G9001-20213-019,RESEARCH FOR ADVANCED STU,Art History and Archaeology,AHIS,http://culpa.info/professors/1094,,9.0,,http://www.columbia.edu//cu/bulletin/uwb/subj/AHIS/G9001-20213-019/,,,GSAS,3,,,20213AHIS9001G019,INDEPENDENT
AHIS GR9001,RESEARCH FOR ADVANCED STUDENTS,,Kellie Jones,,,11382,Morningside,G9001-20213-020,RESEARCH FOR ADVANCED STU,Art History and Archaeology,AHIS,http://culpa.info/professors/3484,,3.0,https://en.wikipedia.org/wiki/Kellie_Jones,http://www.columbia.edu//cu/bulletin/uwb/subj/AHIS/G9001-20213-020/,,,GSAS,3,,,20213AHIS9001G020,INDEPENDENT
AHIS GR9001,RESEARCH FOR ADVANCED STUDENTS,,Branden W Joseph,,,11383,Morningside,G9001-20213-021,RESEARCH FOR ADVANCED STU,Art History and Archaeology,AHIS,,,,https://en.wikipedia.org/wiki/Branden_W._Joseph,http://www.columbia.edu//cu/bulletin/uwb/subj/AHIS/G9001-20213-021/,,,GSAS,3,,,20213AHIS9001G021,INDEPENDENT
AHIS GR9001,RESEARCH FOR ADVANCED STUDENTS,,Holger A Klein,,,11384,Morningside,G9001-20213-022,RESEARCH FOR ADVANCED STU,Art History and Archaeology,AHIS,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/AHIS/G9001-20213-022/,,,GSAS,3,,,20213AHIS9001G022,INDEPENDENT
AHIS GR9001,RESEARCH FOR ADVANCED STUDENTS,,Rosalind Krauss,,,11385,Morningside,G9001-20213-023,RESEARCH FOR ADVANCED STU,Art History and Archaeology,AHIS,http://culpa.info/professors/1054,silver,10.0,https://en.wikipedia.org/wiki/Rosalind_E._Krauss,http://www.columbia.edu//cu/bulletin/uwb/subj/AHIS/G9001-20213-023/,,,GSAS,3,,,20213AHIS9001G023,INDEPENDENT
AHIS GR9001,RESEARCH FOR ADVANCED STUDENTS,,Janet L Kraynak,,,11386,Morningside,G9001-20213-024,RESEARCH FOR ADVANCED STU,Art History and Archaeology,AHIS,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/AHIS/G9001-20213-024/,,,GSAS,3,,,20213AHIS9001G024,INDEPENDENT
AHIS GR9001,RESEARCH FOR ADVANCED STUDENTS,,Matthew P McKelway,,,11387,Morningside,G9001-20213-025,RESEARCH FOR ADVANCED STU,Art History and Archaeology,AHIS,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/AHIS/G9001-20213-025/,,,GSAS,3,,,20213AHIS9001G025,INDEPENDENT
AHIS GR9001,RESEARCH FOR ADVANCED STUDENTS,,Ioannis Mylonopoulos,,,11388,Morningside,G9001-20213-026,RESEARCH FOR ADVANCED STU,Art History and Archaeology,AHIS,http://culpa.info/professors/3549,silver,13.0,,http://www.columbia.edu//cu/bulletin/uwb/subj/AHIS/G9001-20213-026/,,,GSAS,3,,,20213AHIS9001G026,INDEPENDENT
AHIS GR9001,RESEARCH FOR ADVANCED STUDENTS,,Eleonora Pistis,,,11389,Morningside,G9001-20213-027,RESEARCH FOR ADVANCED STU,Art History and Archaeology,AHIS,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/AHIS/G9001-20213-027/,,,GSAS,3,,,20213AHIS9001G027,INDEPENDENT
AHIS GR9001,RESEARCH FOR ADVANCED STUDENTS,,John Rajchman,,,11390,Morningside,G9001-20213-028,RESEARCH FOR ADVANCED STU,Art History and Archaeology,AHIS,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/AHIS/G9001-20213-028/,,,GSAS,3,,,20213AHIS9001G028,INDEPENDENT
AHIS GR9001,RESEARCH FOR ADVANCED STUDENTS,,Jonathan Reynolds,,,11391,Morningside,G9001-20213-029,RESEARCH FOR ADVANCED STU,Art History and Archaeology,AHIS,http://culpa.info/professors/3923,silver,10.0,,http://www.columbia.edu//cu/bulletin/uwb/subj/AHIS/G9001-20213-029/,,,GSAS,3,,,20213AHIS9001G029,INDEPENDENT
AHIS GR9001,RESEARCH FOR ADVANCED STUDENTS,,Simon Schama,,,11392,Morningside,G9001-20213-030,RESEARCH FOR ADVANCED STU,Art History and Archaeology,AHIS,http://culpa.info/professors/568,,3.0,,http://www.columbia.edu//cu/bulletin/uwb/subj/AHIS/G9001-20213-030/,,,GSAS,3,,,20213AHIS9001G030,INDEPENDENT
AHIS GR9001,RESEARCH FOR ADVANCED STUDENTS,,Avinoam Shalem,,,11393,Morningside,G9001-20213-031,RESEARCH FOR ADVANCED STU,Art History and Archaeology,AHIS,http://culpa.info/professors/13064,,4.0,,http://www.columbia.edu//cu/bulletin/uwb/subj/AHIS/G9001-20213-031/,,,GSAS,3,,,20213AHIS9001G031,INDEPENDENT
AHIS GR9001,RESEARCH FOR ADVANCED STUDENTS,,Zo  S Strother,,,11394,Morningside,G9001-20213-032,RESEARCH FOR ADVANCED STU,Art History and Archaeology,AHIS,http://culpa.info/professors/3956,,10.0,,http://www.columbia.edu//cu/bulletin/uwb/subj/AHIS/G9001-20213-032/,,,GSAS,3,,,20213AHIS9001G032,INDEPENDENT
AHIS GR9001,RESEARCH FOR ADVANCED STUDENTS,,Lisa Trever,,,11395,Morningside,G9001-20213-033,RESEARCH FOR ADVANCED STU,Art History and Archaeology,AHIS,http://culpa.info/professors/13669,,2.0,,http://www.columbia.edu//cu/bulletin/uwb/subj/AHIS/G9001-20213-033/,,,GSAS,3,,,20213AHIS9001G033,INDEPENDENT
AHIS GR9001,RESEARCH FOR ADVANCED STUDENTS,,Michael J Waters,,,11396,Morningside,G9001-20213-034,RESEARCH FOR ADVANCED STU,Art History and Archaeology,AHIS,http://culpa.info/professors/13347,gold,5.0,,http://www.columbia.edu//cu/bulletin/uwb/subj/AHIS/G9001-20213-034/,,,GSAS,3,,,20213AHIS9001G034,INDEPENDENT
AHIS GU4110,MODERN JAPANESE ARCHITECTURE,"This course will examine Japanese architecture and urban planning from the mid-19th century to the present. We will address topics such as the establishment of an architectural profession along western lines in the late 19th century, the emergence of a modernist movement in the 1920's, the use of biological metaphors and the romanticization of technology in the theories and designs of the Metabolist Group, and the shifting significance of pre-modern Japanese architectural practices for modern architects. There will be an emphasis on the complex relationship between architectural practice and broader political and social change in Japan.
",Jonathan Reynolds,10:10am,11:25am,11278,Morningside,W4110-20213-001,MODERN JAPANESE ARCHITECT,Art History and Archaeology,AHIS,http://culpa.info/professors/3923,silver,10.0,,http://www.columbia.edu//cu/bulletin/uwb/subj/AHIS/W4110-20213-001/,To be announced,,,3,,MW,20213AHIS4110W001,LECTURE
AHIS GU4546,GILLES DELEUZE:THINKING IN ART,"The philosophy of Gilles Deleuze has emerged as one of the richest, most singular adventures in post-war European thought; Foucault considered it the most important in France, and more generally, in the 20th century. In all of Deleuze's work there is a search for a new 'image of thought.' But how did art figure in this search, and how did the search in turn appeal to artists, writers, filmmakers, architects, as well as curators or critics? In this seminar, we explore the complex theme of 'thinkin in art' in Deleuze, and its implications for art in the 21st century or for the global contemporary art of today.
",John Rajchman,,,11397,Morningside,W4546-20213-001,GILLES DELEUZE:THINKING I,Art History and Archaeology,AHIS,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/AHIS/W4546-20213-001/,,,,4,,,20213AHIS4546W001,SEMINAR
AHIS UN2412,18TH CENTURY ART IN EUROPE,"This course will examine the history of art in Europe from the late seventeenth to the early nineteenth century. This was a period of dramatic cultural change, marked by, among other things, the challenging of traditional artistic hierarchies; increased opportunities for travel, trade, and exchange; and the emergence of “the public” as a critical new audience for art. Students will be introduced to major artists, works, and media, as well as to key themes in the art historical scholarship. Topics will include: the birth of art criticism; the development of the art market; domesticity and the cult of sensibility; the ascension of women artists and patrons; and the visual culture of empire, slavery, and revolution. The emphasis will be on France and Britain, with forays to Italy, Spain, Germany, India, America, and elsewhere.
",Frederique Baumgartner,10:10am,11:25am,11276,Morningside,V2412-20213-001,18TH CENTURY ART IN EUROP,Art History and Archaeology,AHIS,http://culpa.info/professors/11508,,3.0,,http://www.columbia.edu//cu/bulletin/uwb/subj/AHIS/V2412-20213-001/,To be announced,,,3,,TR,20213AHIS2412V001,LECTURE
AHIS UN2415,History Painting and Its Afterlives,"This course will study the problematic persistence of history painting as a cultural practice in nineteenth century Europe, well after its intellectual and aesthetic justifications had become obsolete. Nonetheless, academic prescriptions and expectations endured in diluted or fragmentary form. We will examine the transformations of this once privileged category and look at how the representation of exemplary deeds and action becomes increasingly problematic in the context of social modernization and the many global challenges to Eurocentrism. Selected topics explore how image making was shaped by new models of historical and geological time, by the invention of national traditions, and by the emergence of new publics and visual technologies. The relocation of historical imagery from earlier elite milieus into mass culture forms of early cinema and popular illustration will also be addressed.
",Jonathan K Crary,4:10pm,5:25pm,11560,Morningside,W2415-20213-001,History Painting & Afterl,Art History and Archaeology,AHIS,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/AHIS/W2415-20213-001/,To be announced,,"Barnard College
Columbia College
Engineering:Undergraduate
GSAS
General Studies",3,,MW,20213AHIS2415W001,LECTURE
AHIS UN2602,ARTS OF JAPAN,"Introduction to the painting, sculpture, and architecture of Japan from the Neolithic period through the present. Discussion focuses on key monuments within their historical and cultural contexts.
",Matthew P McKelway,2:40pm,3:55pm,11358,Morningside,W2602-20213-001,,Art History and Archaeology,AHIS,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/AHIS/W2602-20213-001/,To be announced,,,3,,MW,20213AHIS2602W001,LECTURE
AHIS UN3002,SENIOR THESIS,"Prerequisites: the departments permission. Required for all thesis writers.
",Michael Cole,,,11359,Morningside,C3002-20213-001,,Art History and Archaeology,AHIS,http://culpa.info/professors/10160,silver,4.0,,http://www.columbia.edu//cu/bulletin/uwb/subj/AHIS/C3002-20213-001/,,,"Columbia College
General Studies",3,,,20213AHIS3002C001,INDEPENDENT
AHIS UN3413,NINETEENTH-CENTURY CRITICISM,"Prerequisites: junior or senior standing, and the instructors permission. Selected readings in 19th-century philosophy, literature, and art criticism, with emphasis on problems of modernity and aesthetic experience. Texts include work by Diderot, Kant, Coleridge, Hegel, Emerson, Flaubert, Ruskin, Baudelaire, and Nietzsche.
",Jonathan K Crary,4:10pm,6:00pm,11362,Morningside,C3413-20213-001,NINETEENTH-CENTURY CRITIC,Art History and Archaeology,AHIS,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/AHIS/C3413-20213-001/,To be announced,,"Barnard College
Columbia College
Engineering:Undergraduate
General Studies
Schools of the Arts",4,,T,20213AHIS3413C001,SEMINAR
AHMM UN3321,MUSICS OF INDIA & WEST ASIA,"A topical approach to the concepts and practices of music in relation to other arts in the development of Asian civilizations.
",Alessandra M Ciucci,6:10pm,7:25pm,10244,Morningside,V3321-20213-001,MUSICS OF INDIA & WEST AS,Music,AHMM,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/AHMM/V3321-20213-001/,To be announced,,,3,,MW,20213AHMM3321V001,LECTURE
AHMM UN3321,MUSICS OF INDIA & WEST ASIA,"A topical approach to the concepts and practices of music in relation to other arts in the development of Asian civilizations.
",,6:10pm,7:25pm,10245,Morningside,V3321-20213-002,MUSICS OF INDIA & WEST AS,Music,AHMM,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/AHMM/V3321-20213-002/,To be announced,,,3,,MW,20213AHMM3321V002,LECTURE
AHMM UN3321,MUSICS OF INDIA & WEST ASIA,"A topical approach to the concepts and practices of music in relation to other arts in the development of Asian civilizations.
",,10:10am,11:25am,10246,Morningside,V3321-20213-003,MUSICS OF INDIA & WEST AS,Music,AHMM,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/AHMM/V3321-20213-003/,To be announced,,,3,,TR,20213AHMM3321V003,LECTURE
AHMM UN3321,MUSICS OF INDIA & WEST ASIA,"A topical approach to the concepts and practices of music in relation to other arts in the development of Asian civilizations.
",,6:10pm,7:25pm,10247,Morningside,V3321-20213-004,MUSICS OF INDIA & WEST AS,Music,AHMM,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/AHMM/V3321-20213-004/,To be announced,,,3,,MW,20213AHMM3321V004,LECTURE
AHUM UN1399,COLLOQUIUM ON MAJOR TEXTS,"Readings in translation and discussion of texts of Middle Eastern and Indian origin. Readings may include the Quran, Islamic philosophy, Sufi poetry, the Upanishads, Buddhist sutras, the Bhagavad Gita, Indian epics and drama, and Gandhis Autobiography.
",Nathanael P Shelley,10:10am,12:00pm,00387,Barnard College,V1399-20213-002,,Asian and Middle East @Barnard,AHUM,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/AHUM/V1399-20213-002/,To be announced,,,4,,T,20213AHUM1399V002,COLLOQUIA
AHUM UN1399,COLLOQUIUM ON MAJOR TEXTS,"Readings in translation and discussion of texts of Middle Eastern and Indian origin. Readings may include the Quran, Islamic philosophy, Sufi poetry, the Upanishads, Buddhist sutras, the Bhagavad Gita, Indian epics and drama, and Gandhis Autobiography.
",Matthew L Keegan,10:10am,12:00pm,00459,Barnard College,V1399-20213-001,,Asian and Middle East @Barnard,AHUM,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/AHUM/V1399-20213-001/,To be announced,,,4,,W,20213AHUM1399V001,COLLOQUIA
AHUM UN1399,COLLOQUIUM ON MAJOR TEXTS,"Readings in translation and discussion of texts of Middle Eastern and Indian origin. Readings may include the Quran, Islamic philosophy, Sufi poetry, the Upanishads, Buddhist sutras, the Bhagavad Gita, Indian epics and drama, and Gandhis Autobiography.
",Wael Hallaq,4:10pm,6:00pm,10518,Morningside,V1399-20213-004,,"Middle Eastern, South Asian and African Studies",AHUM,http://culpa.info/professors/9805,silver,8.0,https://en.wikipedia.org/wiki/Wael_Hallaq,http://www.columbia.edu//cu/bulletin/uwb/subj/AHUM/V1399-20213-004/,To be announced,,,4,,T,20213AHUM1399V004,COLLOQUIA
AHUM UN1400,COLLOQUIUM ON MAJOR TEXTS,"This course explores the core classical literature in Chinese, Japanese and Korean Humanities. The main objective of the course is to discover the meanings that these literature offer, not just for the original audience or for the respective cultures, but for us. As such, it is not a survey or a lecture-based course. Rather than being taught what meanings are to be derived from the texts, we explore meanings together, informed by in-depth reading and thorough ongoing discussion.
",David L Moerman,10:10am,12:00pm,00386,Barnard College,V1400-20213-001,COLLOQ ON MAJOR TEXTS: E ASIA,Asian and Middle East @Barnard,AHUM,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/AHUM/V1400-20213-001/,To be announced,,,4,,W,20213AHUM1400V001,COLLOQUIA
AHUM UN1400,COLLOQUIUM ON MAJOR TEXTS,"This course explores the core classical literature in Chinese, Japanese and Korean Humanities. The main objective of the course is to discover the meanings that these literature offer, not just for the original audience or for the respective cultures, but for us. As such, it is not a survey or a lecture-based course. Rather than being taught what meanings are to be derived from the texts, we explore meanings together, informed by in-depth reading and thorough ongoing discussion.
",Seong-Uk Kim,12:10pm,2:00pm,10904,Morningside,V1400-20213-002,,East Asian Languages and Cultures	,AHUM,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/AHUM/V1400-20213-002/,To be announced,,,4,,M,20213AHUM1400V002,COLLOQUIA
