course_code,course_title,course_descr,instructor,scheduled_time_start,scheduled_time_end,call_number,campus,class_id,course_subtitle,department,department_code,link,location,method_of_instruction,open_to,points,prerequisites,scheduled_days,section_key,type
MATH UN3994,SENIOR THESIS IN MATHEMATICS I,"Majors in Mathematics are offered the opportunity to write an honors senior thesis under the guidance of a faculty member. Interested students should contact a faculty member to determine an appropriate topic, and receive written approval from the faculty advisor and the Director of Undergraduate Studies (faculty sponsorship is limited to full-time instructors on the staff list). Research is conducted primarily during the fall term; the final paper is submitted to the Director of Undergraduate Studies during the subsequent spring term.
  
MATH UN3994 SENIOR THESIS IN MATHEMATICS I must be taken in the fall term, during which period the student conducts primary research on the agreed topic. An optional continuation course MATH UN3995 SENIOR THESIS IN MATHEMATICS II is available during the spring. The second term of this sequence may not be taken without the first. Registration for the spring continuation course has no impact on the timeline or outcome of the final paper.
  
Sections of SENIOR THESIS IN MATHEMATICS I and II do NOT count towards the major requirements, with the exception of an advanced written approval by the DUS.",,,,00038,,W3994-20263-001,SENIOR THESIS MATHEMATICS,Mathematics @Barnard,MATH,https://doc.sis.columbia.edu/subj/MATH/W3994-20263-001/,,,,4,"MATH UN3994
MATH UN3995",,20263MATH3994W001,INDEPENDENT
MATH UN3997,SUPERVISED INDIVIDUAL RESEARCH,"Prerequisites: the written permission of the faculty member who agrees to act as a supervisor, and the director of undergraduate studies permission. For specially selected mathematics majors, the opportunity to write a senior thesis on a problem in contemporary mathematics under the supervision of a faculty member.",,,,00039,,V3997-20263-001,SUPERVISED INDIVIDUAL RES,Mathematics @Barnard,MATH,https://doc.sis.columbia.edu/subj/MATH/V3997-20263-001/,,,,1-4,,,20263MATH3997V001,INDEPENDENT
MDES GR6410,Settlers and Natives,"This course is designed to introduce the student to key debates in the study of societies marked by the centrality of settler-native relations: We shall focus on four key debates: (a) how to conceptualize extreme violence, as criminal or political; (b) the relationship of perpetrators to beneficiaries; (c) the significance of human rights institutions, from the Nuremberg Court to the International Criminal Court to the question of decolonization: and (d) the making of a political community of survivors after catastrophe. The class will be organized around several case studies: (a) Ireland; (b) the Americas; (c) Haiti; (d) Australia; (e) the Nuremberg Court; (f) South Africa; and (g) Israel / Palestine.",Mahmood Mamdani,12:10pm,2:00pm,10832,,G6410-20263-001,,"Middle Eastern, South Asian and African Studies",MDES,https://doc.sis.columbia.edu/subj/MDES/G6410-20263-001/,To be announced,In-Person,,4,,R,20263MDES6410G001,SEMINAR
MDES GR6610,Theories of Secularity,"This course will try to study the development of various aspects of theorization of the secular and the transformations of religion under modernity. It will be mainly based on close textual reading of important theoretical arguments representing important stages in the development of these arguments from the time of the Enlightenment to present day academic debates.
  
The first section will focus on the emergence of theories of a secular state in European philosophy starting with texts from Spinoza, Hobbes, and Hume. We shall also range over some ancillary texts that illustrate the nature of secularist arguments against religious beliefs and practices. The second section will concentrate on the development of the sociological tradition with focus on the works of Fustel de Coulanges, Max Weber and Ernst Troletsch. A short third section will focus on the establishment of religious studies as an academic discipline by looking at the works of a pioneer of this discipline: Wilfred Cantwell Smith. The fourth section will take up for reading and critical examination four different academic discussions in recent years: stemming from the work of Indian debates on secularism, from academic debates about the anthropology of religion, and especially studies of Islam started by the work of Talal Asad and responses it attracted. Finally, we shall take up critical works which revisit arguments from Weber by Charles Taylor and Hans Joas. The final weeks of the course will be devoted to conclusions drawn from these intersecting readings across historical time and space.",Sudipta Kaviraj,4:10pm,6:00pm,10788,,G6610-20263-001,,"Middle Eastern, South Asian and African Studies",MDES,https://doc.sis.columbia.edu/subj/MDES/G6610-20263-001/,To be announced,In-Person,,4,,W,20263MDES6610G001,SEMINAR
MDES GU4122,THE NOVEL IN AFRICA,"The main task of this course will be to read novels by African writers. But the novel in Africa also involves connections between the literary genre of the novel and the historical processes of colonialism, decolonization, and globalization in Africa. One important question we'll consider is how African novels depict those historical experiences in their themes and plots—we'll read novels that are about colonialism, etc. A more complex question is how these historical processes relate to the emergence of the novel as an important genre for African writers. Edward Said went so far as to say that without imperialism, there would be no European novel as we know it. How can we understand the novel in Africa (whether read or written) as a product of the colonial encounter? How did it shape the process of decolonization? What contribution to history, whether literary or political, does the novel in Africa make? We'll undertake a historical survey of African novels from the 1930s to the present, with attention to various subgenres (village novel, war novel, urbanization novel, novel of postcolonial disillusion, Bildungsroman). We'll attend to how African novelists blend literate and oral storytelling traditions, how they address their work to local and global audiences, and how they use scenes of characters reading novels (whether African or European) in order to position their writing within national, continental, and world literary space.",Jennifer Wenzel,2:10pm,4:00pm,10773,,W4122-20263-001,,"Middle Eastern, South Asian and African Studies",MDES,https://doc.sis.columbia.edu/subj/MDES/W4122-20263-001/,To be announced,In-Person,,4,,W,20263MDES4122W001,SEMINAR
MDES GU4210,THIRD YEAR ARABIC I,,Ouijdane Absi,11:40am,12:45pm,10890,,W4210-20263-001,,"Middle Eastern, South Asian and African Studies",MDES,https://doc.sis.columbia.edu/subj/MDES/W4210-20263-001/,To be announced,In-Person,,5,,MTWR,20263MDES4210W001,LANGUAGE
MDES GU4212,FOURTH YEAR MODERN ARABIC I,,Youssef Nouhi,10:10am,12:00pm,10892,,W4212-20263-001,FOURTH YEAR MODERN ARABIC,"Middle Eastern, South Asian and African Studies",MDES,https://doc.sis.columbia.edu/subj/MDES/W4212-20263-001/,To be announced,In-Person,,4,,MW,20263MDES4212W001,LANGUAGE
MDES GU4218,SPOKEN ARABIC I,,Reem Faraj,2:10pm,4:00pm,10891,,W4218-20263-001,,"Middle Eastern, South Asian and African Studies",MDES,https://doc.sis.columbia.edu/subj/MDES/W4218-20263-001/,To be announced,In-Person,,4,,TR,20263MDES4218W001,LANGUAGE
MDES GU4221,Readings in the Qur   an and Hadith,,Youssef Nouhi,12:10pm,2:00pm,10893,,W4221-20263-001,Readings in Qur   an and,"Middle Eastern, South Asian and African Studies",MDES,https://doc.sis.columbia.edu/subj/MDES/W4221-20263-001/,To be announced,In-Person,,3,,MW,20263MDES4221W001,LANGUAGE
MDES GU4601,POLITICS IN INDIA,"This course will combine study of long-term historical sociology with more short term understanding of policies and their possible effects. Though its main purpose will be to provide students with an understanding of politics after independence, it will argue, methodologically, that this understanding should be based on a study of historical sociology – plotting long-terms shifts in the structure of social power. The course will start with analyses of the structures of power and ideas about political legitimacy in pre-modern India, and the transformations brought by colonialism into that order. After a brief study of the nature of political order under the colonial state, the courses will focus primarily on the history of the democratic state after independence.",Sudipta Kaviraj,2:10pm,4:00pm,10786,,G4601-20263-001,,"Middle Eastern, South Asian and African Studies",MDES,https://doc.sis.columbia.edu/subj/MDES/G4601-20263-001/,To be announced,In-Person,,4,,T,20263MDES4601G001,SEMINAR
MDES GU4624,ADVANCED HINDI I,"This third year (or fifth semester) course in the Hindi-Urdu program aims to continue building upon the existing listening, speaking, reading, writing, and cultural skills in Hindi.Students will be exposed to a variety of authentic materials, such as stories, plays, newspapers, magazines, videos, and film clips. They will be expected to expand their vocabulary, enhance their grammatical accuracy, and develop their cultural appropriateness through enthusiastic participation in classroom activities and immersion in the speech community outside.
  
The objective of the course is to promote meaningful interaction with literary texts and strengthen students’ language skills to understand and describe situations and people in diverse academic settings of modern Hindi. Writing in the target language will be emphasized throughout the semester to enable students to use their diverse vocabulary and grammatical structures. This course will prepare students for “Advanced Hindi-II.”",Rakesh Ranjan,10:10am,12:00pm,10849,,W4624-20263-001,,"Middle Eastern, South Asian and African Studies",MDES,https://doc.sis.columbia.edu/subj/MDES/W4624-20263-001/,To be announced,In-Person,,5,,TR,20263MDES4624W001,LANGUAGE
MDES GU4640,Advanced Urdu,"Prerequisites: Two years of prior study in Urdu or one year of Urdu for Heritage Speakers I&II courses at Columbia University, or approval of the professor. This is a one-semester course in advanced Urdu language. It will be taught in the fall semester. The goal of the course is to develop students’ linguistic skills i.e. listening, speaking, reading, writing and cultural skills in Urdu, and give students in-depth exposure to some of the finest works of classical and modern Urdu prose. Special emphasis will be given to developing a high-register vocabulary. Necessary grammar points will also be explained for developing an accurate and nuanced understanding of the Urdu language. After completing this course, students will be able to read and enjoy Urdu classics and critical academic texts related to various disciplines i.e. old tales, short stories, essays, history, satire, criticism, politics, current issues etc. along with effective speaking skills suited to active interaction in the speech community and a more advanced academic discussion for undergraduate and graduate students. Students will develop an in-depth understanding of South Asian society and culture as well. This course will prepare students to take MDES GU4635 Readings in Urdu Literature I.",Aftab Ahmad,6:10pm,8:00pm,10850,,W4640-20263-001,ADVANCED URDU,"Middle Eastern, South Asian and African Studies",MDES,https://doc.sis.columbia.edu/subj/MDES/W4640-20263-001/,To be announced,In-Person,,4,MDES GU4635,TR,20263MDES4640W001,LANGUAGE
MDES GU4710,ADVANCED PERSIAN I,,Saeed Honarmand,2:10pm,4:00pm,10923,,W4710-20263-001,,"Middle Eastern, South Asian and African Studies",MDES,https://doc.sis.columbia.edu/subj/MDES/W4710-20263-001/,To be announced,In-Person,,3,,MW,20263MDES4710W001,LANGUAGE
MDES GU4810,ADVANCED SANSKRIT I,"This course constitutes the first half of a year-long advanced reading course in Classical Sanskrit. In 2021-2022, the focus of Advanced Sanskrit will be the genres of literary theory (alaṅkāraśāstra) and belles-lettres (kāvya). Lending equal attention to literary theory and literary practice, this course will introduce students to iconic works of Sanskrit literature along with the interpretive frameworks whereby they were analyzed, relished, and appraised. Literary excerpts may be drawn from an array of subgenres, including courtly epic (mahākāvya), epic drama (nāṭaka), literary prose (gadya), and individual verses (muktaka). Rigorous analysis of primary texts will be supplemented by occasional discussions about what implications the disciplined reading of kāvya may hold for practices such as translation, comparative literature, and transdisciplinarity. Prerequisites: Intermediate Sanskrit II or instructor’s permission.",Jonathan Peterson,2:10pm,4:00pm,10780,,W4810-20263-001,,"Middle Eastern, South Asian and African Studies",MDES,https://doc.sis.columbia.edu/subj/MDES/W4810-20263-001/,To be announced,In-Person,,4,,MW,20263MDES4810W001,LANGUAGE
MDES GU4825,Indo-Islamic Culture in Literature,"This course will focus on the Indo-Islamic literary traditions in South Asia, and particularly in what is now India and Pakistan, focusing on Urdu literature from the nineteenth and twentieth centuries. The course will emphasize the rhetorical and performative history of poetic forms in the subcontinent (including the forms of the 
Ghazal
 and 
Nauha
, among others) and will consider how classical poetic tropes continue to inform contemporary mass culture in India and Pakistan—particularly in the song lyrics of Hindi/Bollywood cinema. The course will also consider more contemporary prose genres of Urdu-language writing (in English translation), including the literature of the Partition and the works of contemporary authors such as Naiyer Masud and Saima Iram.
  
Through a comparative study of texts in different genres and at different moments in history, students will consider questions such as: What aspects of contemporary literary culture in India and Pakistan can be traced to early establishment of Islamic culture in the region? How have the poetic conventions of Indo-Islamic poetry continued to resonate? How did the interaction of Hindu and Muslim literary, musical, visual, and religious cultures in the Mughal era help to generate the rich profusion of literature and music and cultural tolerance in this period?
  
Most of our readings in this course will Urdu literature in English translation. We will also, however, read some secondary sources in order to help us better understand the primary sources.",Timsal Masud,10:10am,12:00pm,10781,,W4825-20263-001,Indo-Islamic Culture in L,"Middle Eastern, South Asian and African Studies",MDES,https://doc.sis.columbia.edu/subj/MDES/W4825-20263-001/,To be announced,In-Person,,4,,R,20263MDES4825W001,SEMINAR
MDES GU4910,ADVANCED TURKISH I,,Zuleyha M Fikret,2:40pm,3:55pm,10906,,W4910-20263-001,,"Middle Eastern, South Asian and African Studies",MDES,https://doc.sis.columbia.edu/subj/MDES/W4910-20263-001/,To be announced,In-Person,,3,,TR,20263MDES4910W001,LANGUAGE
MDES GU4926,READINGS IN OTTOMAN TEXTS I,,Dilek Oztoprak,2:40pm,3:55pm,10909,,W4926-20263-001,READINGS IN OTTOMAN TEXTS,"Middle Eastern, South Asian and African Studies",MDES,https://doc.sis.columbia.edu/subj/MDES/W4926-20263-001/,To be announced,In-Person,,3,,TR,20263MDES4926W001,LANGUAGE
MDES GU4953,The Ottoman Empire: History and Legacies,"This 4000-level seminar explores the Ottoman Empire with emphasis on the long nineteenth century, while also tracing how the century that followed remained profoundly marked by the afterlives of its institutions, ideas, and the disruptions it set in motion. After an overview Ottoman history and historiography, and an exploration of recent digital humanities trends in Ottoman Studies, the course proceeds in three sections: 1) imperial reconfiguration and crisis, 2) revolution, war, and genocide, and 3) afterlives of empire. Case studies spotlight the empire’s ethno-religious communities, including Arabs, Armenians, Assyrians, Greeks, Jews, Kurds, and Muslim refugees from the Balkans and the Russian Empire. Anchored in 
The I.B. Tauris Handbook of the Late Ottoman Empire: History and Legacy
, the course aims to equip students with the conceptual and historiographical tools needed to critically analyze the Ottoman past and its enduring legacies across the modern Middle East.",Khatchig Mouradian,4:10pm,6:00pm,10831,,W4953-20263-001,The Ottoman Empire: Histo,"Middle Eastern, South Asian and African Studies",MDES,https://doc.sis.columbia.edu/subj/MDES/W4953-20263-001/,To be announced,In-Person,,4,,M,20263MDES4953W001,SEMINAR
MDES UN1003,Premodern Islamic Worlds,"This course introduces the Islamic world from the lifetime of the Prophet Muhammad (d. 632) to 1500 CE. The Islamic world stretches across a remarkable geographical expanse from modern Spain and Senegal in the west to the north of modern India in the east. Telling one cohesive story out of many histories is therefore challenging, even if we had a full lifetime to devote to it. We cannot include everything and, as with every complicated story worth knowing, what we choose to exclude is important. This semester, we bypass some of the traditional narratives of political and military history, which privilege the rise and fall of dynasties, the rule of great men, and the clashes of armies. We will still organize along political lines, but the focus of our conversations will be the incredible diversity of the various communities in the Islamic world. We approach these histories through primary sources— poems, coins, buildings, etc.—that we will read together in every class meeting. Our goal will be to situate each source in the political, cultural, and religious contexts of its production. This approach will allow us to appreciate premodern Islamic worlds through the centuries.
  
Through the assignments and conversations in class and section, students will
  
  
Explore the diversity of premodern Islam;
  
Analyze primary sources produced in the Islamic world before 1500, both individually and as a class;
  
Engage with modern scholarship about Islam in India and Central Asia; the Middle East; North, West, and East Africa; and Southern Europe;
  
Construct a source-based argument about the Islamic world before 1500.",Elaine Van Dalen,11:40am,12:55pm,10654,,W1003-20263-001,,"Middle Eastern, South Asian and African Studies",MDES,https://doc.sis.columbia.edu/subj/MDES/W1003-20263-001/,To be announced,In-Person,,4,,MW,20263MDES1003W001,LECTURE
MDES UN1030,Game of Thrones   :  On Epics and Emp,"This undergraduate course offered in the context of the Global Core component of the Core Curriculum is an examination of the globally popular HBO series “Game of Thrones” as a prototype for a comparative understanding of the larger question of epics and empires.  In this course we expand the domains of our interests and inquiries far wider and divide our syllabus into four parts: (1) Westeros: The Mythic Empire; (2) Persia:  The First Empire, (3) America: The Last Empire; and (4) On Epics and Empires.  Our objective will be to examine the main themes and overall arch of “Game of Thrones” into wider mythic, heroic, and transhistorical dimensions of our contemporary history.",Hamid Dabashi,10:10am,11:25am,10655,,W1030-20263-001,Game of Thrones: Epics/Em,"Middle Eastern, South Asian and African Studies",MDES,https://doc.sis.columbia.edu/subj/MDES/W1030-20263-001/,To be announced,In-Person,,4,,TR,20263MDES1030W001,LECTURE
MDES UN1210,FIRST YEAR ARABIC I,,Nasr Abdo,10:10am,11:15am,10880,,W1210-20263-001,,"Middle Eastern, South Asian and African Studies",MDES,https://doc.sis.columbia.edu/subj/MDES/W1210-20263-001/,To be announced,In-Person,,5,,MTWR,20263MDES1210W001,LANGUAGE
MDES UN1210,FIRST YEAR ARABIC I,,Rym Bettaieb,11:40am,12:45pm,10881,,W1210-20263-002,,"Middle Eastern, South Asian and African Studies",MDES,https://doc.sis.columbia.edu/subj/MDES/W1210-20263-002/,To be announced,In-Person,,5,,MTWR,20263MDES1210W002,LANGUAGE
MDES UN1210,FIRST YEAR ARABIC I,,Ouijdane Absi,1:10pm,2:15pm,10882,,W1210-20263-003,,"Middle Eastern, South Asian and African Studies",MDES,https://doc.sis.columbia.edu/subj/MDES/W1210-20263-003/,To be announced,In-Person,,5,,MTWR,20263MDES1210W003,LANGUAGE
MDES UN1210,FIRST YEAR ARABIC I,,May Ahmar,2:40pm,3:45pm,10883,,W1210-20263-004,,"Middle Eastern, South Asian and African Studies",MDES,https://doc.sis.columbia.edu/subj/MDES/W1210-20263-004/,To be announced,In-Person,,5,,MTWR,20263MDES1210W004,LANGUAGE
MDES UN1211,FIRST YEAR ARABIC II,,Ouijdane Absi,10:10am,11:15am,10884,,W1211-20263-001,,"Middle Eastern, South Asian and African Studies",MDES,https://doc.sis.columbia.edu/subj/MDES/W1211-20263-001/,To be announced,In-Person,,5,,MTWR,20263MDES1211W001,LANGUAGE
MDES UN1601,ELEMENTARY HINDI-URDU I,"This Fall semester introductory Hindi course is the first part of a year-long sequence (Fall and
 Spring semesters) designed for true beginners with no prior proficiency in the language. It offers
 a comprehensive foundation, starting with the introduction to the Hindi script. The course focuses
 on developing proficiency in all key language skills—reading, writing, speaking, and listening—
 while cultivating an appreciation for cultural awareness. Through engaging lessons and activities,
 students will acquire practical vocabulary and basic sentence structures, enabling meaningful
 communication in everyday personal and social contexts. The course also incorporates audiovisual
 materials, such as short films and songs, to deepen cultural understanding and enhance
 student engagement.",Aftab Ahmad,1:10pm,2:15pm,10839,,W1601-20263-001,,"Middle Eastern, South Asian and African Studies",MDES,https://doc.sis.columbia.edu/subj/MDES/W1601-20263-001/,To be announced,In-Person,,5,,MTWR,20263MDES1601W001,LANGUAGE
MDES UN1608,HINDI FOR HERITAGE SPEAKERS I,"This is a fast-paced course that compresses two years of Hindi into one year. It is for students of South Asian background who already possess limited speaking and listening skills in Hindi or Urdu. Non-heritage students who have some exposure to Hindi or Urdu and South Asian cultures may also take this course.
  
It begins with an introduction to the Devanagari Script, which enables students to acquire basic reading and writing skills. They then build on their listening and speaking skills. To achieve these goals, students are introduced to a variety of materials, including literature, newspapers, folk tales, jokes, magazine articles, films, songs, commercials, and other kinds of audiovisual materials. These texts are related to language functions in daily personal and social life situations.
  
It focuses on vocabulary enrichment by exposing students to a variety of cultural topics and developing knowledge of basic Hindi grammar. By the end of the semester, students will develop productive skills in reading, writing, and speaking and will be able to:
  
• speak about themselves and their environment, and initiate conversations on topics of general interest.
  
• Understand most of the basic sentence structures of Hindi in formal and informal registers.
  
• Write correspondence related to daily life, letters, short essays, and compositions on various topics.
  
• Learn some basic vocabulary related to aspects of Indian life, such as family life, social traditions, and education.
  
• Initiate and sustain conversations on a range of topics related to different aspects of Indian culture, social, and family life.
  
On the first day of classes, there will be an interview/placemat test to establish the proficiency level. Please come directly to class. If accepted, the department will register you internally.",Rakesh Ranjan,2:40pm,3:45pm,10847,,W1608-20263-001,HINDI FOR HERITAGE SPEAKE,"Middle Eastern, South Asian and African Studies",MDES,https://doc.sis.columbia.edu/subj/MDES/W1608-20263-001/,To be announced,In-Person,,5,,MTWR,20263MDES1608W001,LANGUAGE
MDES UN1614,URDU FOR HERITAGE SPEAKERS I,"This intensive, fast-paced course condenses two years of Urdu instruction into one year. It is tailored for students of South Asian heritage who possess basic speaking and listening skills in Urdu or Hindi. Non-heritage students with prior exposure to Urdu or Hindi, as well as South Asian cultures, are also encouraged to enroll.
  
An interview will be conducted on the first day of class to assess speaking and listening comprehension proficiency levels. 
  
The course begins with an introduction to the Urdu script, enabling students to develop essential reading and writing skills. It then enhances listening and speaking abilities using a diverse range of materials, including literature, newspapers, folk tales, jokes, magazine articles, films, songs, commercials, and other audio-visual resources. These materials are thoughtfully selected to support language development in everyday personal and social contexts.
  
The curriculum places a strong emphasis on vocabulary expansion, cultural understanding, and a foundational grasp of Urdu grammar. By the end of the first semester, students will have developed practical skills in reading, writing, and speaking. Specifically, they will be able to:
  
  
Speak about themselves, their surroundings, and engage in conversations on general topics.
  
Understand and use basic sentence structures in both formal and informal Urdu.
  
Write letters, short essays, and compositions on a variety of everyday topics.
  
Acquire vocabulary related to key aspects of South Asian life, including family dynamics, social traditions, and education.
  
Initiate and sustain conversations about South Asian culture, social life, and family traditions.",Aftab Ahmad,2:40pm,3:45pm,10848,,W1614-20263-001,URDU FOR HERITAGE SPEAKER,"Middle Eastern, South Asian and African Studies",MDES,https://doc.sis.columbia.edu/subj/MDES/W1614-20263-001/,To be announced,In-Person,,5,,MTWR,20263MDES1614W001,LANGUAGE
MDES UN1701,ELEMENTARY PERSIAN I,,Saeed Honarmand,12:10pm,2:00pm,10921,,W1701-20263-001,,"Middle Eastern, South Asian and African Studies",MDES,https://doc.sis.columbia.edu/subj/MDES/W1701-20263-001/,To be announced,In-Person,,4,,MW,20263MDES1701W001,LANGUAGE
MDES UN1901,ELEMENTARY MODERN TURKISH I,,Zuleyha M Fikret,2:10pm,4:00pm,10904,,W1901-20263-001,ELEMENTARY MODERN TURKISH,"Middle Eastern, South Asian and African Studies",MDES,https://doc.sis.columbia.edu/subj/MDES/W1901-20263-001/,To be announced,In-Person,,4,,MW,20263MDES1901W001,LANGUAGE
MDES UN2042,South Asia at the Crossroads of Empires,"In this course we will study the late colonial and early post-colonial periods of South Asian history together. Some of the events we will cover include: the climax of anti-colonial movements in South Asia, WWII as it developed in South and Southeast Asia, the partition of British India, the two Indo-Pakistan wars, and the 1971 Bangladesh War. While we will read selected secondary literature, we will focus on a range of primary sources, including original radio broadcasts and oral history interviews. We will also study artistic interpretations of historical developments, including short stories and films. In this course, we will strive to remain attentive to the important changes engendered by colonialism, while simultaneously recognizing the agency of South Asians in formulating their own modernities during this critical period. We will also seek to develop a narrative of modern South Asian history, which is attentive to parallel and/or connected events in other regions.",Isabel Huacuja Alonso,10:10am,11:25am,10768,,W2042-20263-001,S. Asia Crossroads of Emp,"Middle Eastern, South Asian and African Studies",MDES,https://doc.sis.columbia.edu/subj/MDES/W2042-20263-001/,To be announced,In-Person,,3,,MW,20263MDES2042W001,LECTURE
MDES UN2201,SECOND YEAR ARABIC I,,Rym Bettaieb,10:10am,11:15am,10885,,W2201-20263-001,,"Middle Eastern, South Asian and African Studies",MDES,https://doc.sis.columbia.edu/subj/MDES/W2201-20263-001/,To be announced,In-Person,,5,,MTWR,20263MDES2201W001,LANGUAGE
MDES UN2201,SECOND YEAR ARABIC I,,Nasr Abdo,8:50am,9:55am,10886,,W2201-20263-002,,"Middle Eastern, South Asian and African Studies",MDES,https://doc.sis.columbia.edu/subj/MDES/W2201-20263-002/,To be announced,In-Person,,5,,MTWR,20263MDES2201W002,LANGUAGE
MDES UN2201,SECOND YEAR ARABIC I,,May Ahmar,4:10pm,5:15pm,10887,,W2201-20263-003,,"Middle Eastern, South Asian and African Studies",MDES,https://doc.sis.columbia.edu/subj/MDES/W2201-20263-003/,To be announced,In-Person,,5,,MTWR,20263MDES2201W003,LANGUAGE
MDES UN2202,SECOND YEAR ARABIC II,,Nasr Abdo,11:40am,12:45pm,10888,,W2202-20263-001,,"Middle Eastern, South Asian and African Studies",MDES,https://doc.sis.columbia.edu/subj/MDES/W2202-20263-001/,To be announced,In-Person,,5,,MTWR,20263MDES2202W001,LANGUAGE
MDES UN2208,ARABIC FOR HERITAGE SPEAKERS I,,Reem Faraj,4:10pm,5:15pm,10889,,W2208-20263-001,ARABIC FOR HERITAGE SPEAK,"Middle Eastern, South Asian and African Studies",MDES,https://doc.sis.columbia.edu/subj/MDES/W2208-20263-001/,To be announced,In-Person,,5,,MTWR,20263MDES2208W001,LANGUAGE
MDES UN2601,INTERMEDIATE HINDI-URDU I,"This course will prepare you for effective and meaningful communication in all modes. It will consolidate your already acquired listening, speaking, reading, and writing skills and help you acquire higher proficiency in Hindi. You will continue learning common Urdu words in Hindi in the Devanagari Script. The Urdu Script is not taught in this course.
 Students will expand their knowledge base of the society and culture of the target languages in this course. They will be introduced to new grammatical structures and will be taught a broad range of vocabulary. They will also be exposed to a variety of authentic materials, including Hindi literature, newspapers, folk tales, films, songs, and other kinds of written and audio-visual materials. This material will be related to language functions in daily personal and social life situations. At the completion of this course, students will be well-equipped to initiate and sustain general conversations. They will successfully handle most of the uncomplicated communications in personal and social situations. Students will also be able to write letters and compositions. The course is based on national standards and proficiency guidelines as set by the American Council of Teaching Foreign Languages (ACTFL).",,1:10pm,2:15pm,10840,,W2601-20263-001,,"Middle Eastern, South Asian and African Studies",MDES,https://doc.sis.columbia.edu/subj/MDES/W2601-20263-001/,To be announced,In-Person,,5,,MTWR,20263MDES2601W001,LANGUAGE
MDES UN2701,INTERMEDIATE PERSIAN I,,Saeed Honarmand,10:10am,12:00pm,10922,,W2701-20263-001,,"Middle Eastern, South Asian and African Studies",MDES,https://doc.sis.columbia.edu/subj/MDES/W2701-20263-001/,To be announced,In-Person,,4,,MW,20263MDES2701W001,LANGUAGE
MDES UN2901,INTERMEDIATE MODERN TURKISH I,,Zuleyha M Fikret,12:10pm,2:00pm,10905,,W2901-20263-001,INTERMEDIATE MODERN TURKI,"Middle Eastern, South Asian and African Studies",MDES,https://doc.sis.columbia.edu/subj/MDES/W2901-20263-001/,To be announced,In-Person,,4,,MW,20263MDES2901W001,LANGUAGE
MDES UN3335,Introduction to Armenian Studies,"Historians frequently situate Armenia between two powers: between Rome and Persia, then Byzantium and Islam. This class will shake up the usual “between-two-worlds” paradigm, which places Armenia and Armenians in the crosshairs of world powers. Instead, we will study Armenians as active participants in world dramas, at the center of global developments. Our main goal will be to draw upon a variety of sources to tell the story of Armenia and Armenians: histories, poems, art, coins, buildings, etc.  
  
Goals
  
  
Critically assess what it means to study history. Why are we learning this?
  
Analyze primary sources, whether written or material. How can we study this?
  
Engage with modern scholarship on Armenian experiences. How have other people studied this?",Alison Vacca,10:10am,12:00pm,10766,,W3335-20263-001,Intro to Armenian Studies,"Middle Eastern, South Asian and African Studies",MDES,https://doc.sis.columbia.edu/subj/MDES/W3335-20263-001/,To be announced,In-Person,,3,,T,20263MDES3335W001,SEMINAR
MEDI D6107,THE BODY IN HLTH & DISEASE II,,John T Grbic,,,10194,,D6107-20263-082,THE BODY IN HLTH & DISEAS,Dental and Oral Surgery,MEDI,https://doc.sis.columbia.edu/subj/MEDI/D6107-20263-082/,,,,0,,,20263MEDI6107D082,LECTURE
MEDI M5108,THE BODY IN HEALTH & DISEASE I,,,,,10234,,M5108-20263-081,THE BODY IN HEALTH & DISE,Dental and Oral Surgery,MEDI,https://doc.sis.columbia.edu/subj/MEDI/M5108-20263-081/,,In-Person,,0,,,20263MEDI5108M081,LECTURE
MPP_ UN1401,BASSOON INSTRUCTION,"The Music Performance Program (MPP) offers music lessons in various classical and jazz instruments, bluegrass guitar and jazz voice, taught by distinguished MPP Associate Faculty members. Lessons are 6 hours per semester. An audition is required.",Mark Timmerman,,,10701,,W1401-20263-001,,Music,MPP_,https://doc.sis.columbia.edu/subj/MPP_/W1401-20263-001/,,In-Person,,1,,,20263MPP_1401W001,STUDIO
MPP_ UN1403,CELLO INSTRUCTION,"The Music Performance Program (MPP) offers music lessons in various classical and jazz instruments, bluegrass guitar and jazz voice, taught by distinguished MPP Associate Faculty members. Lessons are 6 hours per semester. An audition is required.",Eliot Bailen,,,10702,,W1403-20263-001,,Music,MPP_,https://doc.sis.columbia.edu/subj/MPP_/W1403-20263-001/,,In-Person,,1,,,20263MPP_1403W001,STUDIO
MPP_ UN1403,CELLO INSTRUCTION,"The Music Performance Program (MPP) offers music lessons in various classical and jazz instruments, bluegrass guitar and jazz voice, taught by distinguished MPP Associate Faculty members. Lessons are 6 hours per semester. An audition is required.",Gwendolyn A Krosnick,,,10703,,W1403-20263-002,,Music,MPP_,https://doc.sis.columbia.edu/subj/MPP_/W1403-20263-002/,,In-Person,,1,,,20263MPP_1403W002,STUDIO
MPP_ UN1403,CELLO INSTRUCTION,"The Music Performance Program (MPP) offers music lessons in various classical and jazz instruments, bluegrass guitar and jazz voice, taught by distinguished MPP Associate Faculty members. Lessons are 6 hours per semester. An audition is required.",Patrick Jee,,,10704,,W1403-20263-003,,Music,MPP_,https://doc.sis.columbia.edu/subj/MPP_/W1403-20263-003/,,In-Person,,1,,,20263MPP_1403W003,STUDIO
